,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,actual
798,2023-09-17,98.32779571266528,91.88283958864824,106.49721103508037,90.18232585311713,104.84089655299503,1.6513613708229808,1.6513613708229808,1.6513613708229808,-0.10986665136180933,-0.10986665136180933,-0.10986665136180933,1.7612280221847902,1.7612280221847902,1.7612280221847902,0.0,0.0,0.0,99.97915708348826,
799,2023-09-18,98.35347164643925,92.0323359871869,106.75618093127271,90.14412119463232,104.94975700706577,1.7286779904416816,1.7286779904416816,1.7286779904416816,0.038564266235381534,0.038564266235381534,0.038564266235381534,1.6901137242063,1.6901137242063,1.6901137242063,0.0,0.0,0.0,100.08214963688093,
800,2023-09-19,98.3791475802132,91.80674835444636,106.68406389785687,90.12003427627891,105.03879092455438,1.631932992276428,1.631932992276428,1.631932992276428,0.017129744539961994,0.017129744539961994,0.017129744539961994,1.6148032477364662,1.6148032477364662,1.6148032477364662,0.0,0.0,0.0,100.01108057248963,
801,2023-09-20,98.40482351398717,91.77246974796732,106.79055437416518,90.09395449259587,105.1239948501415,1.5881717177092505,1.5881717177092505,1.5881717177092505,0.05265669104576412,0.05265669104576412,0.05265669104576412,1.5355150266634863,1.5355150266634863,1.5355150266634863,0.0,0.0,0.0,99.99299523169641,
802,2023-09-21,98.43049944776112,91.55262885964453,106.70005224472244,90.06866337728626,105.18463235392822,1.510732623802463,1.510732623802463,1.510732623802463,0.05818865212078753,0.05818865212078753,0.05818865212078753,1.4525439716816755,1.4525439716816755,1.4525439716816755,0.0,0.0,0.0,99.94123207156359,
803,2023-09-22,98.45617538153508,91.39686835142294,106.75282521162445,90.04416093035007,105.29651435339018,1.4194503780585097,1.4194503780585097,1.4194503780585097,0.05319384704177043,0.05319384704177043,0.05319384704177043,1.3662565310167394,1.3662565310167394,1.3662565310167394,0.0,0.0,0.0,99.87562575959359,
804,2023-09-23,98.48185131530904,91.05100543196338,106.4683074612582,89.99512647137996,105.38636543547302,1.1672175731715577,1.1672175731715577,1.1672175731715577,-0.1098665496216172,-0.1098665496216172,-0.1098665496216172,1.277084122793175,1.277084122793175,1.277084122793175,0.0,0.0,0.0,99.6490688884806,
805,2023-09-24,98.507527249083,91.12795638233133,106.58617537873094,89.93055402694701,105.47621651755587,1.075648468131333,1.075648468131333,1.075648468131333,-0.10986665136177365,-0.10986665136177365,-0.10986665136177365,1.1855151194931068,1.1855151194931068,1.1855151194931068,0.0,0.0,0.0,99.58317571721433,
806,2023-09-25,98.53320318285697,91.1863901101769,106.70531236146866,89.89375410063138,105.57874055780974,1.1306498654567974,1.1306498654567974,1.1306498654567974,0.03856426623534151,0.03856426623534151,0.03856426623534151,1.0920855992214558,1.0920855992214558,1.0920855992214558,0.0,0.0,0.0,99.66385304831377,
807,2023-09-26,98.55887911663092,90.89160804213938,106.73629933190817,89.87389123062692,105.72440054547732,1.0144988511486,1.0144988511486,1.0144988511486,0.017129744539991994,0.017129744539991994,0.017129744539991994,0.997369106608608,0.997369106608608,0.997369106608608,0.0,0.0,0.0,99.57337796777952,
808,2023-09-27,98.58455505040489,90.79492265008918,106.75570212754081,89.85402836062245,105.83936260373565,0.9546223785135296,0.9546223785135296,0.9546223785135296,0.05265669104566436,0.05265669104566436,0.05265669104566436,0.9019656874678653,0.9019656874678653,0.9019656874678653,0.0,0.0,0.0,99.53917742891842,
809,2023-09-28,98.61023098417884,90.81743948856855,106.62140768040693,89.7784781071179,105.97242747947439,0.8646791274494922,0.8646791274494922,0.8646791274494922,0.05818865212083826,0.05818865212083826,0.05818865212083826,0.8064904753286538,0.8064904753286538,0.8064904753286538,0.0,0.0,0.0,99.47491011162833,
810,2023-09-29,98.6359069179528,90.54135205852903,106.89779367462835,89.75318320466188,106.0837830687013,0.7647559614339831,0.7647559614339831,0.7647559614339831,0.0531938470414844,0.0531938470414844,0.0531938470414844,0.7115621143924986,0.7115621143924986,0.7115621143924986,0.0,0.0,0.0,99.40066287938677,
811,2023-09-30,98.66158285172676,90.26663637245284,106.5655428341017,89.75255866874441,106.17231776418342,0.507924752674901,0.507924752674901,0.507924752674901,-0.10986654962146428,-0.10986654962146428,-0.10986654962146428,0.6177913022963654,0.6177913022963654,0.6177913022963654,0.0,0.0,0.0,99.16950760440166,
812,2023-10-01,98.68725878550072,90.07262421727434,106.49130385156128,89.70637053170434,106.25940831105632,0.415903076073931,0.415903076073931,0.415903076073931,-0.10986665136155667,-0.10986665136155667,-0.10986665136155667,0.5257697274354877,0.5257697274354877,0.5257697274354877,0.0,0.0,0.0,99.10316186157465,
813,2023-10-02,98.71293471927468,90.16076195551219,106.58022368303449,89.65211615385185,106.33926866683043,0.4746239261143964,0.4746239261143964,0.4746239261143964,0.03856426623544096,0.03856426623544096,0.03856426623544096,0.43605965987895545,0.43605965987895545,0.43605965987895545,0.0,0.0,0.0,99.18755864538907,
814,2023-10-03,98.73861065304864,90.00334221857518,106.74195289415599,89.61848257301934,106.41837456514976,0.3663141771957982,0.3663141771957982,0.3663141771957982,0.01712974454002199,0.01712974454002199,0.01712974454002199,0.3491844326557762,0.3491844326557762,0.3491844326557762,0.0,0.0,0.0,99.10492483024444,
815,2023-10-04,98.76428658682259,89.8642005825691,106.92210536668358,89.58096545406046,106.49748046346913,0.3182767131501783,0.3182767131501783,0.3182767131501783,0.05265669104569606,0.05265669104569606,0.05265669104569606,0.26562002210448227,0.26562002210448227,0.26562002210448227,0.0,0.0,0.0,99.08256329997278,
816,2023-10-05,98.78996252059656,89.81072977576794,106.74129982364663,89.52377313027542,106.57883721853301,0.2439765550825292,0.2439765550825292,0.2439765550825292,0.05818865212088901,0.05818865212088901,0.05818865212088901,0.1857879029616402,0.1857879029616402,0.1857879029616402,0.0,0.0,0.0,99.03393907567909,
