,ds,y
164,2021-05-27 00:00:00-04:00,99.11000061035156
165,2021-05-28 00:00:00-04:00,99.11000061035156
166,2021-06-01 00:00:00-04:00,99.11000061035156
167,2021-06-02 00:00:00-04:00,99.11000061035156
168,2021-06-03 00:00:00-04:00,99.11000061035156
169,2021-06-04 00:00:00-04:00,99.11000061035156
170,2021-06-07 00:00:00-04:00,99.11000061035156
171,2021-06-08 00:00:00-04:00,99.11000061035156
172,2021-06-09 00:00:00-04:00,99.11000061035156
173,2021-06-10 00:00:00-04:00,99.11000061035156
174,2021-06-11 00:00:00-04:00,99.11000061035156
175,2021-06-14 00:00:00-04:00,99.11000061035156
176,2021-06-15 00:00:00-04:00,99.11000061035156
177,2021-06-16 00:00:00-04:00,99.11000061035156
178,2021-06-17 00:00:00-04:00,99.11000061035156
179,2021-06-18 00:00:00-04:00,99.11000061035156
180,2021-06-21 00:00:00-04:00,99.11000061035156
181,2021-06-22 00:00:00-04:00,99.11000061035156
182,2021-06-23 00:00:00-04:00,99.11000061035156
183,2021-06-24 00:00:00-04:00,99.11000061035156
184,2021-06-25 00:00:00-04:00,99.11000061035156
185,2021-06-28 00:00:00-04:00,99.11000061035156
186,2021-06-29 00:00:00-04:00,99.11000061035156
187,2021-06-30 00:00:00-04:00,99.11000061035156
188,2021-07-01 00:00:00-04:00,99.11000061035156
189,2021-07-02 00:00:00-04:00,99.11000061035156
190,2021-07-06 00:00:00-04:00,99.11000061035156
191,2021-07-07 00:00:00-04:00,99.11000061035156
192,2021-07-08 00:00:00-04:00,99.11000061035156
193,2021-07-09 00:00:00-04:00,99.11000061035156
194,2021-07-12 00:00:00-04:00,99.11000061035156
195,2021-07-13 00:00:00-04:00,99.11000061035156
196,2021-07-14 00:00:00-04:00,99.11000061035156
197,2021-07-15 00:00:00-04:00,99.11000061035156
198,2021-07-16 00:00:00-04:00,99.11000061035156
199,2021-07-19 00:00:00-04:00,99.65029907226562
200,2021-07-20 00:00:00-04:00,99.7073974609375
201,2021-07-21 00:00:00-04:00,99.54830169677734
202,2021-07-22 00:00:00-04:00,99.63819885253906
203,2021-07-23 00:00:00-04:00,99.64099884033203
204,2021-07-26 00:00:00-04:00,99.65249633789062
205,2021-07-27 00:00:00-04:00,99.71540069580078
206,2021-07-28 00:00:00-04:00,99.75499725341797
207,2021-07-29 00:00:00-04:00,99.70369720458984
208,2021-07-30 00:00:00-04:00,99.77670288085938
209,2021-08-02 00:00:00-04:00,99.9010009765625
210,2021-08-03 00:00:00-04:00,99.90470123291016
211,2021-08-04 00:00:00-04:00,99.84660339355469
212,2021-08-05 00:00:00-04:00,99.73500061035156
213,2021-08-06 00:00:00-04:00,99.55850219726562
214,2021-08-09 00:00:00-04:00,99.47740173339844
215,2021-08-10 00:00:00-04:00,99.38929748535156
216,2021-08-11 00:00:00-04:00,99.46929931640625
217,2021-08-12 00:00:00-04:00,99.44499969482422
218,2021-08-13 00:00:00-04:00,99.5824966430664
219,2021-08-16 00:00:00-04:00,99.64959716796875
220,2021-08-17 00:00:00-04:00,99.5999984741211
221,2021-08-18 00:00:00-04:00,99.55000305175781
222,2021-08-19 00:00:00-04:00,99.6050033569336
223,2021-08-20 00:00:00-04:00,99.5696029663086
224,2021-08-23 00:00:00-04:00,99.59320068359375
225,2021-08-24 00:00:00-04:00,99.53500366210938
226,2021-08-25 00:00:00-04:00,99.44499969482422
227,2021-08-26 00:00:00-04:00,99.45850372314453
228,2021-08-27 00:00:00-04:00,99.5864028930664
229,2021-08-30 00:00:00-04:00,99.68499755859375
230,2021-08-31 00:00:00-04:00,99.69499969482422
231,2021-09-01 00:00:00-04:00,99.68000030517578
232,2021-09-02 00:00:00-04:00,99.72019958496094
233,2021-09-03 00:00:00-04:00,99.69000244140625
234,2021-09-07 00:00:00-04:00,99.55509948730469
235,2021-09-08 00:00:00-04:00,99.61000061035156
236,2021-09-09 00:00:00-04:00,99.7249984741211
237,2021-09-10 00:00:00-04:00,99.63500213623047
238,2021-09-13 00:00:00-04:00,99.61499786376953
239,2021-09-14 00:00:00-04:00,99.73500061035156
240,2021-09-15 00:00:00-04:00,99.66000366210938
241,2021-09-16 00:00:00-04:00,99.58000183105469
242,2021-09-17 00:00:00-04:00,99.46499633789062
243,2021-09-20 00:00:00-04:00,99.625
244,2021-09-21 00:00:00-04:00,99.58999633789062
245,2021-09-22 00:00:00-04:00,99.55000305175781
246,2021-09-23 00:00:00-04:00,99.2947006225586
247,2021-09-24 00:00:00-04:00,99.19000244140625
248,2021-09-27 00:00:00-04:00,99.18000030517578
249,2021-09-28 00:00:00-04:00,98.96499633789062
250,2021-09-29 00:00:00-04:00,98.98490142822266
251,2021-09-30 00:00:00-04:00,99.0199966430664
252,2021-10-01 00:00:00-04:00,99.18000030517578
253,2021-10-04 00:00:00-04:00,99.1500015258789
254,2021-10-05 00:00:00-04:00,99.06500244140625
255,2021-10-06 00:00:00-04:00,99.05999755859375
256,2021-10-07 00:00:00-04:00,98.91500091552734
257,2021-10-08 00:00:00-04:00,98.86000061035156
258,2021-10-11 00:00:00-04:00,98.72440338134766
259,2021-10-12 00:00:00-04:00,98.82499694824219
260,2021-10-13 00:00:00-04:00,98.83699798583984
261,2021-10-14 00:00:00-04:00,98.94000244140625
262,2021-10-15 00:00:00-04:00,98.7750015258789
263,2021-10-18 00:00:00-04:00,98.66999816894531
264,2021-10-19 00:00:00-04:00,98.59500122070312
265,2021-10-20 00:00:00-04:00,98.67449951171875
266,2021-10-21 00:00:00-04:00,98.4749984741211
267,2021-10-22 00:00:00-04:00,98.51180267333984
268,2021-10-25 00:00:00-04:00,98.56999969482422
269,2021-10-26 00:00:00-04:00,98.62999725341797
270,2021-10-27 00:00:00-04:00,98.7699966430664
271,2021-10-28 00:00:00-04:00,98.6500015258789
272,2021-10-29 00:00:00-04:00,98.68060302734375
273,2021-11-01 00:00:00-04:00,98.61720275878906
274,2021-11-02 00:00:00-04:00,98.75
275,2021-11-03 00:00:00-04:00,98.69499969482422
276,2021-11-04 00:00:00-04:00,98.91010284423828
277,2021-11-05 00:00:00-04:00,99.11000061035156
278,2021-11-08 00:00:00-05:00,98.92500305175781
279,2021-11-09 00:00:00-05:00,99.06400299072266
280,2021-11-10 00:00:00-05:00,98.69999694824219
281,2021-11-11 00:00:00-05:00,98.58499908447266
282,2021-11-12 00:00:00-05:00,98.6343002319336
283,2021-11-15 00:00:00-05:00,98.5071029663086
284,2021-11-16 00:00:00-05:00,98.44999694824219
285,2021-11-17 00:00:00-05:00,98.52999877929688
286,2021-11-18 00:00:00-05:00,98.58000183105469
287,2021-11-19 00:00:00-05:00,98.6050033569336
288,2021-11-22 00:00:00-05:00,98.2699966430664
289,2021-11-23 00:00:00-05:00,98.17250061035156
290,2021-11-24 00:00:00-05:00,98.18499755859375
291,2021-11-26 00:00:00-05:00,98.5479965209961
292,2021-11-29 00:00:00-05:00,98.56500244140625
293,2021-11-30 00:00:00-05:00,98.6405029296875
294,2021-12-01 00:00:00-05:00,98.61270141601562
295,2021-12-02 00:00:00-05:00,98.5824966430664
296,2021-12-03 00:00:00-05:00,98.76809692382812
297,2021-12-06 00:00:00-05:00,98.59500122070312
298,2021-12-07 00:00:00-05:00,98.51000213623047
299,2021-12-08 00:00:00-05:00,98.44499969482422
300,2021-12-09 00:00:00-05:00,98.46880340576172
301,2021-12-10 00:00:00-05:00,98.51000213623047
302,2021-12-13 00:00:00-05:00,98.63500213623047
303,2021-12-14 00:00:00-05:00,98.54499816894531
304,2021-12-15 00:00:00-05:00,98.443603515625
305,2021-12-16 00:00:00-05:00,98.65119934082031
306,2021-12-17 00:00:00-05:00,98.63999938964844
307,2021-12-20 00:00:00-05:00,98.6449966430664
308,2021-12-21 00:00:00-05:00,98.5
309,2021-12-22 00:00:00-05:00,98.591796875
310,2021-12-23 00:00:00-05:00,98.54170227050781
311,2021-12-27 00:00:00-05:00,98.55000305175781
312,2021-12-28 00:00:00-05:00,98.58999633789062
313,2021-12-29 00:00:00-05:00,98.48500061035156
314,2021-12-30 00:00:00-05:00,98.6094970703125
315,2021-12-31 00:00:00-05:00,98.58499908447266
316,2022-01-03 00:00:00-05:00,98.2947006225586
317,2022-01-04 00:00:00-05:00,98.29149627685547
318,2022-01-05 00:00:00-05:00,98.09639739990234
319,2022-01-06 00:00:00-05:00,97.98500061035156
320,2022-01-07 00:00:00-05:00,97.89459991455078
321,2022-01-10 00:00:00-05:00,97.84510040283203
